gen_image,rank,ref_image,cosine_similarity
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_nature/000012.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n02326432_31228.JPEG,0.6170855164527893
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_nature/000013.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n01698640_11891.JPEG,0.6907591223716736
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_nature/000013.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n02441942_5991.JPEG,0.683504581451416
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_nature/000013.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n02002724_7873.JPEG,0.667359471321106
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_nature/000014.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n03673027_15938.JPEG,0.6872786283493042
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_nature/000014.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n01955084_10352.JPEG,0.6867554783821106
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_nature/000014.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n02980441_9214.JPEG,0.6862329244613647
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_nature/000015.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n01698640_11891.JPEG,0.7071343064308167
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_nature/000015.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n02037110_2893.JPEG,0.6754898428916931
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_nature/000015.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n02441942_5991.JPEG,0.675467312335968
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_nature/000016.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n09399592_19354.JPEG,0.7643077969551086
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_nature/000016.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n09428293_100833.JPEG,0.7536284923553467
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_nature/000016.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n09288635_4096.JPEG,0.7397005558013916
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_nature/000017.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n04310018_18750.JPEG,0.6994048357009888
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_nature/000017.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n03388043_6828.JPEG,0.6940733194351196
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_nature/000017.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n03933933_24591.JPEG,0.6895474195480347
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_nature/000018.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n02441942_5991.JPEG,0.7325653433799744
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_nature/000018.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n02037110_2893.JPEG,0.7319514751434326
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_nature/000018.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n01616318_2465.JPEG,0.7313072681427002
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_nature/000019.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n04429376_44487.JPEG,0.7159196138381958
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_nature/000019.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n03384352_3656.JPEG,0.6825251579284668
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_nature/000019.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n03240683_23315.JPEG,0.6777971982955933
