gen_image,rank,ref_image,cosine_similarity
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_ai/000014.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_09_975_vqdm_00167.png,0.6994924545288086
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_ai/000015.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_08_899_vqdm_00124.png,0.6870995759963989
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_ai/000015.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_05_562_vqdm_00031.png,0.6820992231369019
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_ai/000015.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_07_755_vqdm_00001.png,0.6810500621795654
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_ai/000016.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_01_133_vqdm_00144.png,0.6837904453277588
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_ai/000016.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_03_390_vqdm_00136.png,0.6496913433074951
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_ai/000016.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_05_580_vqdm_00048.png,0.6451241970062256
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_ai/000017.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_00_001_vqdm_00087.png,0.6842668056488037
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_ai/000017.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_05_540_vqdm_00121.png,0.6780567169189453
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_ai/000017.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_06_675_vqdm_00163.png,0.6722495555877686
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_ai/000018.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_03_342_vqdm_00170.png,0.7190711498260498
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_ai/000018.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_02_224_vqdm_00058.png,0.7189648151397705
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_ai/000018.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_02_295_vqdm_00104.png,0.7124301195144653
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_ai/000019.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_05_562_vqdm_00031.png,0.7786158919334412
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_ai/000019.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_08_812_vqdm_00022.png,0.7388065457344055
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/dcgan_ai/000019.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_08_862_vqdm_00094.png,0.7253527045249939
