gen_image,rank,ref_image,cosine_similarity
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_ai/000014.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_01_101_vqdm_00182.png,0.653206467628479
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_ai/000014.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_07_701_vqdm_00028.png,0.6497817039489746
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_ai/000015.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_09_950_vqdm_00083.png,0.6440942287445068
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_ai/000015.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_03_313_vqdm_00120.png,0.5991371870040894
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_ai/000015.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_03_320_vqdm_00073.png,0.5979781150817871
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_ai/000016.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_01_111_vqdm_00185.png,0.6594498157501221
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_ai/000016.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_07_794_vqdm_00121.png,0.6584428548812866
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_ai/000016.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_01_111_vqdm_00165.png,0.6506237983703613
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_ai/000017.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_09_950_vqdm_00083.png,0.6717170476913452
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_ai/000017.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_08_859_vqdm_00032.png,0.6217422485351562
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_ai/000017.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_06_644_vqdm_00145.png,0.6193658113479614
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_ai/000018.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_01_111_vqdm_00185.png,0.7152796387672424
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_ai/000018.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_01_111_vqdm_00165.png,0.6888549327850342
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_ai/000018.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_07_794_vqdm_00121.png,0.680374026298523
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_ai/000019.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_08_894_vqdm_00134.png,0.686032235622406
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_ai/000019.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_04_434_vqdm_00098.png,0.6711488962173462
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_ai/000019.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/ai/VQDM_1000_200_05_591_vqdm_00089.png,0.6553604602813721
