gen_image,rank,ref_image,cosine_similarity
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_nature/000012.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n01930112_9451.JPEG,0.6039912700653076
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_nature/000012.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n04286575_21980.JPEG,0.582175612449646
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_nature/000013.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n07920052_10169.JPEG,0.6947287321090698
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_nature/000013.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n02840245_12137.JPEG,0.6806447505950928
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_nature/000013.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n03775546_6607.JPEG,0.665454626083374
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_nature/000014.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n01776313_20606.JPEG,0.6542579531669617
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_nature/000014.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n02037110_2984.JPEG,0.6124932169914246
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_nature/000014.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n04153751_457.JPEG,0.611974835395813
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_nature/000015.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n01776313_20606.JPEG,0.5868406295776367
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_nature/000015.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n01687978_1615.JPEG,0.5751497149467468
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_nature/000015.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n01685808_2972.JPEG,0.5622414946556091
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_nature/000016.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n01491361_5245.JPEG,0.6508082151412964
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_nature/000016.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n01494475_4886.JPEG,0.6049782633781433
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_nature/000016.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n01910747_13099.JPEG,0.5971114039421082
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_nature/000017.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n01776313_20606.JPEG,0.6453301906585693
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_nature/000017.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n01687978_1615.JPEG,0.597644567489624
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_nature/000017.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n04153751_457.JPEG,0.5828695297241211
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_nature/000018.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n01491361_5245.JPEG,0.6488653421401978
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_nature/000018.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n03982430_28752.JPEG,0.5981080532073975
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_nature/000018.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n03782006_2781.JPEG,0.5945318937301636
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_nature/000019.png,1,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n03658185_4116.JPEG,0.5807267427444458
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_nature/000019.png,2,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n02037110_2984.JPEG,0.5572164058685303
/home/ensta/ensta-shuya.yang/ProjetIA/eval_samples/cvae_nature/000019.png,3,/home/ensta/ensta-shuya.yang/data/vqdm_subset_raw/train/nature/n04153751_9086.JPEG,0.5244972705841064
